12501,1.0
12502,1.0
12503,0.0
12504,1.0
12506,1.0
12507,1.0
12508,1.0
12509,0.0
12510,1.0
12511,1.0
12512,1.0
12513,0.0
12514,0.0
12515,0.0
12516,0.0
12517,0.0
12518,1.0
12519,1.0
12520,1.0
12521,1.0
12522,1.0
12523,1.0
12524,1.0
12525,1.0
12526,0.0
12527,0.0
22611,1.0
22623,1.0
32101,0.0
